customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_01165,Duane Mccormick,Ras Al Khaimah,2025-08-29,App,Regular
CUST_01166,Matthew Smith,Sharjah,2025-01-23,Web,Regular
CUST_01167,Mary Durham,Ajman,2025-09-10,Call Center,Regular
CUST_01168,Alicia Dillon,Sharjah,2025-12-20,App,VIP
CUST_01169,James Bray,Dubai,2025-09-08,App,Regular
CUST_01170,Kari Harper,Dubai,2025-09-19,Web,Regular
CUST_01171,Jonathan Ellis,Dubai,2025-09-20,App,Regular
CUST_01172,Thomas Torres,Sharjah,2025-07-09,Web,Regular
CUST_01173,Christopher Reed,Sharjah,2025-03-13,App,Regular
CUST_01174,Eric Ferrell,Abu Dhabi,2025-01-26,App,VIP
CUST_01175,Lori Johns,Abu Dhabi,2025-07-08,App,Regular
CUST_01176,Tiffany Perez,Ajman,2025-06-20,Web,Regular
CUST_01177,Mary Miller,Abu Dhabi,2025-09-26,App,Premium
CUST_01178,Megan Salas,Sharjah,2025-07-20,Call Center,Regular
CUST_01179,Kenneth Simmons,Dubai,2025-10-26,App,Regular
CUST_01180,Erin Daniels,DUBAI,2025-12-09,Web,Regular
CUST_01181,Lauren Sutton,Abu Dhabi,2025-04-25,Call Center,VIP
CUST_01182,Ellen Thornton,Ajman,2025-01-12,Call Center,Regular
CUST_01183,Terry Carrillo,Abu Dhabi,2025-03-30,App,Regular
CUST_01184,Justin Fry,Abu Dhabi,2025-07-18,Call Center,Regular
CUST_01185,Ryan Thomas,Ras Al Khaimah,2025-11-27,App,Regular
CUST_01186,Sheryl Gutierrez,Dubai,2025-04-27,Web,Regular
CUST_01187,Patrick Underwood,Ajman,2025-04-24,Web,Regular
CUST_01188,Cole Anderson,Ajman,2025-12-15,App,Regular
CUST_01189,Lisa Adams,ABU DHABI,2025-10-10,Referral,Regular
CUST_01190,Crystal Johnson,Ajman,2025-01-22,Referral,Regular
CUST_01191,Karen Shaw,Dubai,2025-11-15,App,Regular
CUST_01192,Jacqueline Christian,Abu Dhabi,2025-06-08,Call Center,Regular
CUST_01193,Christopher Perez,Sharjah,2025-08-12,App,Regular
CUST_01194,Alexis Nelson,Dubai,2025-11-23,Referral,Regular
CUST_01195,Michael Harris,Ras Al Khaimah,2025-04-08,Web,Regular
CUST_01196,Timothy Duke,Dubai,2025-12-08,Call Center,Regular
CUST_01197,Sharon Clay,Abu Dhabi,2025-06-28,Referral,Regular
CUST_01198,Andrew Moss,Dubai,2025-09-10,Web,Premium
CUST_01199,Jennifer Crosby,Dubai,2025-01-30,Call Center,Premium
CUST_01200,Jocelyn Wilcox,Dubai,2025-08-25,Web,Premium
CUST_01201,Danielle Medina,Abu Dhabi,2025-10-06,App,Premium
CUST_01202,Kelli Mccoy,Abu Dhabi,2025-07-10,App,Regular
CUST_01203,Jeffrey Wilkerson,DUBAI,2025-05-10,App,Regular
CUST_01204,Jay Austin,Dubai,2025-06-21,Web,Regular
CUST_01205,Stephanie Ford,Abu Dhabi,2025-11-10,App,Regular
CUST_01206,Jonathan White,Sharjah,2025-06-26,App,Regular
CUST_01207,Frank Johnson,Ajman,2025-03-30,Web,Regular
CUST_01208,Michelle Harris,Abu Dhabi,2025-05-18,App,Regular
CUST_01209,Fred Wong,Abu Dhabi,2025-12-22,App,Regular
CUST_01210,Becky Wilson,Abu Dhabi,2025-08-17,Web,Regular
CUST_01211,Angela Zimmerman,Dubai,2025-04-02,Web,Regular
CUST_01212,James Tate,Dubai,2025-02-23,App,Regular
CUST_01213,Mary Hernandez,Dubai,2025-09-06,Web,Premium
CUST_01214,Michael Barnes,Sharjah,2025-04-26,App,Regular
CUST_01215,Tonya Roberts,Dubai,2025-09-07,Web,Regular
CUST_01216,Carlos Harris,Abu Dhabi,2025-01-29,App,Regular
CUST_01217,Jonathan Jimenez,Ajman,2025-02-11,App,Regular
CUST_01218,Katherine Robinson,Dubai,2025-09-20,App,Regular
CUST_01219,Jeremy Burke,Dubai,2025-05-30,Web,Regular
CUST_01220,Joshua Harvey,Dubai,2025-02-08,Call Center,Regular
CUST_01221,Charles Delgado,Dubai,2025-05-10,Web,Premium
CUST_01222,Andrew Lane,Abu Dhabi,2025-08-03,Web,Regular
CUST_01223,Brandon Rodriguez,Dubai,2025-02-15,App,Regular
CUST_01224,Duane Guerrero,Dubai,2025-02-07,Web,Regular
CUST_01225,Nicole Ward,Abu Dhabi,2025-03-15,Web,Regular
CUST_01226,Edwin Richardson,Dxb,2025-01-14,Web,Regular
CUST_01227,Olivia Bridges,Dubai,2025-09-05,App,Regular
CUST_01228,Chad Neal,Dubai,2025-06-21,Web,Premium
CUST_01229,Jason Clark,Ajman,2025-10-03,App,Regular
CUST_01230,Ashley Blair,Sharjah,2025-09-22,Web,Regular
CUST_01231,Mr. Timothy Andersen,Sharjah,2025-01-17,App,Premium
CUST_01232,Ryan Green,Dubai,2025-04-19,Call Center,Regular
CUST_01233,Lisa Crawford,Dubai,2025-01-13,App,Regular
CUST_01234,Christopher Lynch DDS,Ajman,2025-10-29,Call Center,Regular
CUST_01235,Alexander Garrett,Sharjah,2025-03-19,Referral,Regular
CUST_01236,Christine Gilbert,Abu Dhabi,2025-09-07,Web,Regular
CUST_01237,Gene Castro,Ras Al Khaimah,2025-12-11,Referral,Regular
CUST_01238,Curtis Campbell,Sharjah,2025-08-15,Web,VIP
CUST_01239,Jonathon Nguyen,Dubai,2025-08-01,App,VIP
CUST_01240,Gary Foster,Abu Dhabi,2025-08-12,App,Regular
CUST_01241,Cheyenne Bass,Dubai,2025-03-27,App,Regular
CUST_01242,Rebecca Brewer,Abu Dhabi,2025-08-06,Web,Regular
CUST_01243,Joe Grimes,Dubai,2025-05-28,Call Center,Premium
CUST_01244,Robert Reilly,Sharjah,2025-02-08,Call Center,Regular
CUST_01245,Elizabeth Hardy,Ras Al Khaimah,2025-01-11,App,Premium
CUST_01246,Alicia Ray,Ajman,2025-08-24,Call Center,Regular
CUST_01247,Stacy Gomez,Abu Dhabi,2025-03-28,Call Center,Regular
CUST_01248,Andre Terrell,Ajman,2025-06-08,Call Center,Regular
CUST_01249,Jean Larson,Ajman,2025-08-07,Call Center,Regular
CUST_01250,Emily Johnson,Dubai,2025-06-27,Web,Regular
CUST_01251,Shawn Watson,Dubai,2025-10-15,Call Center,Premium
CUST_01252,Eric Rodriguez,Dubai,2025-04-04,App,Regular
CUST_01253,Susan Wallace,Dubai,2025-11-15,Call Center,VIP
CUST_01254,Susan Moore,Dxb,2025-03-04,Call Center,VIP
CUST_01255,Morgan Mills,Abu Dhabi,2025-07-23,Web,Regular
CUST_01256,Shane Short,Ajman,2025-09-07,App,Premium
CUST_01257,Andrew Hughes,Ras Al Khaimah,2025-08-22,App,Regular
CUST_01258,Timothy Mcdaniel,Sharjah,2025-10-29,Web,Regular
CUST_01259,Stephen Garcia,Sharjah,2025-07-10,Web,Regular
CUST_01260,Peter Fowler,Sharjah,2025-08-16,Referral,VIP
CUST_01261,Corey Hill,Abu Dhabi,2025-10-01,Web,Regular
CUST_01262,Megan Nelson,dubai,2025-10-04,App,Regular
CUST_01263,Adrian Dean,Abu Dhabi,2025-07-29,App,Regular
CUST_01264,Gregory Flores,Dubai,2025-02-23,Web,Regular
CUST_01265,Regina Andrews,Dubai,2025-02-20,Call Center,Regular
CUST_01266,Louis Morgan,Ras Al Khaimah,2025-07-12,App,Regular
CUST_01267,Allen Berger,Abu Dhabi,2025-01-05,App,Regular
CUST_01268,Anthony Simmons,Abu Dhabi,2025-12-19,Web,Regular
CUST_01269,Stephanie Soto,Ajman,2025-07-15,Web,Regular
CUST_01270,Emily Roth,Ras Al Khaimah,2025-11-10,Web,Regular
CUST_01271,Nicole Owens,Ajman,2025-04-08,Web,Regular
CUST_01272,Robert Hale,Sharjah,2025-10-22,Call Center,Premium
CUST_01273,Michael Mckinney,Sharjah,2025-10-04,App,Regular
CUST_01274,Travis Thomas,Ajman,2025-12-20,Web,VIP
CUST_01275,Jenna Lyons,Abu Dhabi,2025-06-01,App,Regular
CUST_01276,Sonya Chavez,Abu Dhabi,2025-07-24,Web,Regular
CUST_01277,Brian Mendoza,Dubai,2025-04-14,Web,Regular
CUST_01278,Gregory Andrews,Sharjah,2025-06-10,App,Regular
CUST_01279,Miguel Rodriguez,Sharjah,2025-04-11,Web,Regular
CUST_01280,Kim Morales,Dubai,2025-10-14,App,Regular
CUST_01281,David Moore,Sharjah,2025-04-19,Web,VIP
CUST_01282,Glen Cervantes,Dubai,2025-10-21,App,Regular
CUST_01283,Jessica Cobb,Dubai,2025-01-17,App,Regular
CUST_01284,Michael Stevenson,Sharjah,2025-06-24,Web,Regular
CUST_01285,Kyle Nguyen,Ajman,2025-07-05,App,Premium
CUST_01286,Casey Blanchard,Abu Dhabi,2025-11-23,Call Center,Regular
CUST_01287,Melissa Carlson,Abu Dhabi,2025-03-15,App,Regular
CUST_01288,Matthew Brown,Ras Al Khaimah,2025-02-25,Call Center,Regular
CUST_01289,Stacy Berger,Abu Dhabi,2025-01-13,App,Regular
CUST_01290,Mary Chavez,Dubai,2025-07-02,App,VIP
CUST_01291,Kenneth Gonzalez,Dubai,2025-11-28,App,Regular
CUST_01292,Robert Frazier,Dubai,2025-03-28,Web,Regular
CUST_01293,Suzanne Mooney,Dubai,2025-03-07,App,Premium
CUST_01294,Kayla Abbott,Ajman,2025-02-15,App,VIP
CUST_01295,Steven Faulkner,Dubai,2025-09-08,Referral,Regular
CUST_01296,Samantha Howard,Sharjah,2025-07-30,Call Center,Regular
CUST_01297,Cynthia Park,Abu Dhabi,2025-03-02,App,VIP
CUST_01298,Michelle Sullivan,Dubai,2025-11-08,Call Center,Regular
CUST_01299,Mary Wells,Dubai,2025-08-11,Web,Regular
CUST_01300,Sarah Ward,Abu Dhabi,2025-02-27,App,Regular
CUST_01301,Zachary Santiago,Sharjah,2025-03-19,Web,Regular
CUST_01302,Matthew Thomas,SHARJAH,2025-07-04,App,Regular
CUST_01303,Vanessa Taylor,Dubai,2025-07-29,Web,Regular
CUST_01304,Jennifer Bryant,SHARJAH,2025-01-14,App,Regular
CUST_01305,Jordan Coleman,Sharjah,2025-06-03,Web,Regular
CUST_01306,Darius Coleman,Dubai,2025-03-03,App,Regular
CUST_01307,Sarah Young,Abu Dhabi,2025-10-10,Referral,Regular
CUST_01308,Joshua Richardson,Dubai,2025-01-31,App,Regular
CUST_01309,Michele Wilson,Dubai,2025-07-15,App,Premium
CUST_01310,Angela Cross,Abu Dhabi,2025-04-11,Web,Regular
CUST_01311,Blake Wu,Abu Dhabi,2025-06-07,Call Center,Regular
CUST_01312,Mark Alvarado,Abu Dhabi,2025-04-11,Referral,VIP
CUST_01313,Kimberly Riley,Ajman,2025-02-05,Web,VIP
CUST_01314,Kimberly Smith,Sharjah,2025-03-06,App,Regular
CUST_01315,Julie Gross,Dubai,2025-03-16,Call Center,Regular
CUST_01316,William Phillips,Abu Dhabi,2025-08-01,Web,VIP
CUST_01317,Thomas Curry,Sharjah,2025-11-07,Web,Regular
CUST_01318,John Jackson,Sharjah,2025-01-19,Call Center,Premium
CUST_01319,Dorothy Mclaughlin,Dubai,2025-07-10,Call Center,Regular
CUST_01320,Bradley Wagner,Dubai,2025-07-22,Web,Regular
CUST_01321,Luis Hill,Abu Dhabi,2025-07-26,App,Regular
CUST_01322,Brian Thompson,Dubai,2025-06-19,App,Regular
CUST_01323,Jacqueline Thompson,Dubai,2025-04-11,App,VIP
CUST_01324,Dr. Scott Cooper,dubai,2025-11-18,Call Center,Regular
CUST_01325,Linda Underwood,Dubai,2025-11-06,Referral,Regular
CUST_01326,Jennifer Reyes,Sharjah,2025-06-02,Web,Regular
CUST_01327,Carol Lane,Dxb,2025-10-05,Web,Regular
CUST_01328,Dennis Weiss,Abu Dhabi,2025-01-21,App,Premium
CUST_01329,James Turner,Dubai,2025-12-08,Web,Regular
CUST_01330,Michael Wells,Abu Dhabi,2025-04-22,App,Regular
CUST_01331,Jessica Roberts,Abu Dhabi,2025-09-08,Web,VIP
CUST_01332,Ethan Moreno,Abu Dhabi,2025-06-07,App,Regular
CUST_01333,Joseph Gomez,Sharjah,2025-05-15,App,VIP
CUST_01334,Marissa Nelson,Abu Dhabi,2025-03-21,Call Center,Regular
CUST_01335,Brett Pena,Abu Dhabi,2025-02-28,Call Center,VIP
CUST_01336,Michael Allen,Sharjah,2025-05-02,Web,Premium
CUST_01337,Megan Kaiser,Sharjah,2025-07-12,Web,Regular
CUST_01338,Megan Decker,Dubai,2025-05-02,Web,Regular
CUST_01339,Joseph Jennings,Sharjah,2025-12-18,Web,Regular
CUST_01340,Douglas Lee,Sharjah,2025-12-04,Web,Regular
CUST_01341,Amy Wheeler,Dubai,2025-01-30,App,Regular
CUST_01342,Margaret Erickson,Dubai,2025-03-13,Web,VIP
CUST_01343,Larry Bennett,Abu Dhabi,2025-10-17,App,VIP
CUST_01344,Melissa King,Abu Dhabi,2025-03-23,App,Regular
CUST_01345,Angela Chavez,Dubai,2025-11-04,App,Regular
CUST_01346,Melissa Contreras,Ras Al Khaimah,2025-03-24,App,Regular
CUST_01347,Richard Ramirez,Dubai,2025-05-14,App,Premium
CUST_01348,Gary Brown,Abu Dhabi,2025-09-29,Web,Premium
CUST_01349,Benjamin Krause,Abu Dhabi,2025-12-09,App,Regular
CUST_01350,Cassandra Vasquez,Dxb,2025-07-15,App,Regular
CUST_01351,Jessica Mendez,Sharjah,2025-09-07,Web,Regular
CUST_01352,Michelle Garcia,Abu Dhabi,2025-02-21,Web,Regular
CUST_01353,Nicholas Waters,Ajman,2025-12-27,Call Center,Premium
CUST_01354,Brittany Bowman,Dubai,2025-07-15,Call Center,Premium
CUST_01355,Deborah Graves,SHJ,2025-01-13,Web,Regular
CUST_01356,Kaylee Case,Dubai,2025-11-28,App,Regular
CUST_01357,Jared Luna,Ajman,2025-02-08,App,Regular
CUST_01358,April Finley,Sharjah,2025-10-25,Web,Regular
CUST_01359,Joseph Frey,Dubai,2025-05-06,App,Premium
CUST_01360,Jennifer Chen,Sharjah,2025-09-18,Web,Regular
CUST_01361,Samuel Peterson,Dubai,2025-04-20,Web,Premium
CUST_01362,Donna Harris,abu dhabi,2025-01-23,Referral,Premium
CUST_01363,Mary Evans,Abu Dhabi,2025-05-09,Web,Regular
CUST_01364,Lydia Howard,Abu Dhabi,2025-11-29,Web,Regular
CUST_01365,Jessica Lopez,Dubai,2025-08-20,App,Premium
CUST_01366,Nathan Watkins,Dubai,2026-01-01,Web,Regular
CUST_01367,Ricky Schneider,Abu Dhabi,2025-12-12,Web,Regular
CUST_01368,Sandra Cole,Ajman,2025-08-08,App,Regular
CUST_01369,Anthony French,Sharjah,2025-10-25,App,Regular
CUST_01370,Daniel Valdez,Dubai,2025-05-29,Web,Regular
CUST_01371,Sheila Herrera,Dubai,2025-05-04,Referral,Regular
CUST_01372,Amanda Thomas,Abu Dhabi,2025-02-12,Web,Regular
CUST_01373,Thomas Williams,Dubai,2025-11-13,Web,Premium
CUST_01374,Mark Conway,Dubai,2025-03-19,Web,Premium
CUST_01375,Christopher Garza,Dubai,2025-10-13,Web,Premium
CUST_01376,Kurt Gilbert,Abu Dhabi,2025-08-24,Call Center,Regular
CUST_01377,Jessica Cain,Dubai,2025-08-24,Referral,Regular
CUST_01378,William Johnston,Dubai,2025-08-21,App,Regular
CUST_01379,Vincent Lewis,Abu Dhabi,2025-09-07,Web,Regular
CUST_01380,Gabriela Martinez,Abu Dhabi,2025-02-03,App,Regular
CUST_01381,Carol Wood,Sharjah,2025-05-23,Call Center,Regular
CUST_01382,Timothy Williams,Abu Dhabi,2025-01-17,Web,Regular
CUST_01383,Lynn Bennett,Abu Dhabi,2025-08-21,App,Regular
CUST_01384,John Smith,Dubai,2025-07-31,App,VIP
CUST_01385,Michelle Wheeler,Dubai,2025-01-22,Referral,Regular
CUST_01386,Robert Barton,AD,2025-01-17,App,Regular
CUST_01387,Mark Mills,abu dhabi,2025-07-09,Web,Regular
CUST_01388,Christopher Holt,Dubai,2025-06-09,Web,Premium
CUST_01389,Lisa Miller,Sharjah,2025-05-11,Web,VIP
CUST_01390,Aaron Young,Abu Dhabi,2025-01-20,App,Premium
CUST_01391,Dr. Lisa Huffman,Sharjah,2025-10-02,Call Center,Regular
CUST_01392,Mark Clark,Ajman,2025-12-03,App,Regular
CUST_01393,Robert Jennings,Sharjah,2025-09-09,Referral,Premium
CUST_01394,Christopher Livingston Jr.,Sharjah,2025-09-16,Web,Regular
CUST_01395,Jeffrey Cook,Dubai,2025-01-15,Web,VIP
CUST_01396,Patrick Buckley,Ras Al Khaimah,2025-12-11,Web,Regular
CUST_01397,Allen Robertson,Ras Al Khaimah,2025-06-04,Referral,Regular
CUST_01398,Mikayla Watkins,Ras Al Khaimah,2025-04-18,Web,Regular
CUST_01399,Paul Villanueva,Dubai,2025-04-04,Call Center,Premium
CUST_01400,Erika Garcia,Dubai,2025-01-16,Web,Regular
CUST_01401,Jaime Walker,Abu Dhabi,2025-04-13,App,VIP
CUST_01402,Amy Graham,Sharjah,2025-04-20,Web,Premium
CUST_01403,Jordan Hughes,Dubai,2025-11-24,Web,Regular
CUST_01404,Cory Howard,Abu Dhabi,2025-04-15,Referral,Regular
CUST_01405,Cameron Schwartz,Sharjah,2025-06-19,App,Regular
CUST_01406,Brian Owens,Dubai,2025-01-14,App,VIP
CUST_01407,Greg Tanner,Abu Dhabi,2025-10-23,Referral,Regular
CUST_01408,Margaret Carr,Sharjah,2025-01-13,Call Center,Regular
CUST_01409,Kristen Hall,Ajman,2025-03-08,Web,Regular
CUST_01410,Katherine Forbes,Abu Dhabi,2025-12-19,Web,Regular
CUST_01411,Diana Blair,Sharjah,2025-06-23,Referral,Regular
CUST_01412,Jeffrey Walker,Dubai,2025-01-05,App,Regular
CUST_01413,Stephanie Butler,Dubai,2025-12-17,Call Center,Regular
CUST_01414,John Mack,sharjah,2025-04-04,Web,Regular
CUST_01415,James Pacheco,Abu Dhabi,2025-03-04,Web,Regular
CUST_01416,David Hansen,Dubai,2025-08-24,Web,Regular
CUST_01417,Jennifer Robinson,Dubai,2025-06-21,App,Regular
CUST_01418,Matthew Davis,Ajman,2025-06-30,Web,Regular
CUST_01419,Candice Stevens,Sharjah,2025-01-31,Web,Regular
CUST_01420,Julie Taylor,Dubai,2025-07-18,Web,Regular
CUST_01421,Seth Sims,Ajman,2025-05-08,App,Regular
CUST_01422,Andrea Barry,Abu Dhabi,2025-12-21,Call Center,Regular
CUST_01423,Elizabeth Mullins,Dubai,2025-03-29,App,VIP
CUST_01424,Angela Gilmore,abu dhabi,2025-05-29,Web,Premium
CUST_01425,Susan Cox,Dubai,2025-07-29,App,Regular
CUST_01426,Jacob Harvey,Sharjah,2026-01-04,App,Regular
CUST_01427,Matthew Bush,Dubai,2025-02-07,Call Center,Regular
CUST_01428,George Fernandez,abu dhabi,2025-10-28,App,Premium
CUST_01429,Nicole Pitts,AD,2025-12-28,App,Premium
CUST_01430,Paige Flores,Abu Dhabi,2025-07-16,Web,Regular
CUST_01431,Jenny Brown,Dxb,2025-08-05,App,Regular
CUST_01432,John Rose,Dubai,2025-03-07,Web,Regular
CUST_01433,Joseph Bryan,Abu Dhabi,2025-03-08,App,Regular
CUST_01434,Jacob Nunez,Dubai,2025-04-11,Web,Premium
CUST_01435,Stephen Miller,Ras Al Khaimah,2025-04-22,App,Premium
CUST_01436,Donna Frye,Ajman,2025-08-11,Web,VIP
CUST_01437,Brian Hernandez,Ras Al Khaimah,2025-07-05,Call Center,Regular
CUST_01438,Kelly Burton,Abu Dhabi,2025-07-21,Referral,Premium
CUST_01439,Michael Huynh,Sharjah,2025-08-29,App,Regular
CUST_01440,Jeremy Newman,Dubai,2025-11-23,Web,Regular
CUST_01441,Alex Pham,Dubai,2025-06-25,App,Regular
CUST_01442,Grant Lucas,Ras Al Khaimah,2025-07-21,App,Regular
CUST_01443,Mr. Joseph Kelley,Ajman,2025-12-07,Web,VIP
CUST_01444,Carlos Clarke,Sharjah,2025-05-02,App,VIP
CUST_01445,Cristina Watson,Abu Dhabi,2025-01-21,App,Regular
CUST_01446,Amber Gomez,Sharjah,2025-01-23,Web,VIP
CUST_01447,Lisa Martin,Dubai,2025-09-12,App,Premium
CUST_01448,Christopher Erickson,Dubai,2025-07-20,App,Premium
CUST_01449,Bruce Chaney,Dubai,2025-07-19,Web,Regular
CUST_01450,Jacob Harris,Abu Dhabi,2025-03-02,Web,Regular
CUST_01451,Vanessa Hernandez,Ajman,2025-07-26,App,Regular
CUST_01452,Carla Turner,Dubai,2025-09-13,App,Regular
CUST_01453,Jonathan Thomas,Dubai,2025-08-06,Call Center,Regular
CUST_01454,Brittney Cordova,Sharjah,2025-08-05,App,Regular
CUST_01455,Elizabeth Kemp,Dubai,2025-11-15,App,Regular
CUST_01456,Monica Nielsen,Abu Dhabi,2025-01-31,Web,Regular
CUST_01457,Monique Mccullough,Ajman,2025-03-27,Call Center,Regular
CUST_01458,Audrey Johnson,SHJ,2025-11-27,App,Regular
CUST_01459,Brandon Brown,Dubai,2025-07-24,App,VIP
CUST_01460,Courtney Walls,Ras Al Khaimah,2025-08-12,Web,Premium
CUST_01461,Bradley Atkinson,Dubai,2025-07-27,App,Regular
CUST_01462,Jennifer Henry,Dubai,2025-11-04,Web,Regular
CUST_01463,Heather Hernandez,Dubai,2025-04-02,App,Premium
CUST_01464,Jake Mitchell,Dubai,2025-04-20,App,Regular
CUST_01465,Jeremy Hoffman,Dubai,2025-12-29,Web,Regular
CUST_01466,Jill Riddle,Abu Dhabi,2025-05-06,Call Center,Regular
CUST_01467,Robert Waller,Dubai,2025-09-13,App,Regular
CUST_01468,Jennifer Houston,Dubai,2025-02-18,Web,Regular
CUST_01469,Eric Mcneil,Sharjah,2025-03-23,Call Center,Regular
CUST_01470,Tyler Avila,Dubai,2025-01-07,App,VIP
CUST_01471,Mark Nelson,Dubai,2025-12-02,Web,Regular
CUST_01472,Michelle Fischer,Dubai,2025-11-22,App,Regular
CUST_01473,Ronnie Roberts,Dubai,2025-05-18,Call Center,Premium
CUST_01474,Ronald Davenport,Dubai,2025-07-28,App,Regular
CUST_01475,Patrick Walker DDS,Ras Al Khaimah,2025-09-20,Web,Regular
CUST_01476,Tyler Flowers,Sharjah,2025-10-22,App,Regular
CUST_01477,Maxwell Roberts,Sharjah,2025-11-24,Web,Regular
CUST_01478,Michael Sanchez Jr.,Abu Dhabi,2025-08-24,App,Regular
CUST_01479,Wesley George MD,Ras Al Khaimah,2025-03-22,Web,Regular
CUST_01480,Sheena Burton,Sharjah,2025-01-26,App,Premium
CUST_01481,Sabrina Brooks,Dubai,2025-08-08,Referral,Premium
CUST_01482,Carla Brown,Dubai,2025-11-13,Web,Regular
CUST_01483,Michael Howard,Ajman,2025-12-23,App,Regular
CUST_01484,Jason Barr,Abu Dhabi,2025-02-08,Web,Regular
CUST_01485,Eddie Fowler,Abu Dhabi,2025-11-27,App,Regular
CUST_01486,Pamela White,Sharjah,2025-03-12,App,Regular
CUST_01487,Carol Morris,Abu Dhabi,2025-03-11,Referral,Regular
CUST_01488,Melinda Turner,Sharjah,2025-08-18,App,Regular
CUST_01489,Kevin Morrow,Dxb,2025-05-29,Web,Regular
CUST_01490,Douglas Maxwell,Dubai,2025-08-30,Call Center,Premium
CUST_01491,Thomas Garcia,Sharjah,2025-04-03,Web,Regular
CUST_01492,Sandra Pope,Abu Dhabi,2025-02-22,Web,Regular
CUST_01493,Thomas Wilson,Abu Dhabi,2025-10-05,Web,Regular
CUST_01494,Karen Collins,Abu Dhabi,2025-11-20,Web,Regular
CUST_01495,Jeremy Huerta,Sharjah,2025-03-27,App,Regular
CUST_01496,Eric Garner,Abu Dhabi,2025-04-12,Call Center,Regular
CUST_01497,Scott Thomas,Abu Dhabi,2025-11-15,Referral,Regular
CUST_01498,Daniel Zavala,Dubai,2025-06-01,Web,Regular
CUST_01499,Rachel Jones,Dubai,2025-05-12,Web,Premium
CUST_01500,Amanda Rodriguez,Dubai,2025-08-18,Referral,Regular
CUST_01501,Terry Williams,Abu Dhabi,2025-05-31,Web,Regular
CUST_01502,Nicole Patton,AD,2025-07-02,Web,Regular
CUST_01503,Christina Lambert,Sharjah,2025-02-02,Referral,Regular
CUST_01504,Ryan Mcmahon,Sharjah,2025-01-25,Web,Regular
CUST_01505,Scott Norman,Dubai,2025-06-17,Call Center,Regular
CUST_01506,Andrea Weiss,Abu Dhabi,2025-04-13,Web,Regular
CUST_01507,Michelle Brandt,SHJ,2025-02-16,Web,Regular
CUST_01508,Kimberly Beltran,Dubai,2025-08-02,App,Regular
CUST_01509,Tami York,Sharjah,2025-09-26,Web,Regular
CUST_01510,Kevin Gonzales,Ajman,2025-01-14,App,Regular
CUST_01511,Henry Gray,Ajman,2025-11-26,Referral,VIP
CUST_01512,Jennifer Juarez,Sharjah,2025-08-10,Web,Regular
CUST_01513,Brian Taylor,Sharjah,2025-08-28,App,Regular
CUST_01514,Kristin Williams,Sharjah,2025-05-28,App,Regular
CUST_01515,James Bryant DDS,Ajman,2025-12-21,Referral,VIP
CUST_01516,Jason Mercer,Abu Dhabi,2025-11-22,Web,Premium
CUST_01517,Benjamin Randall,Dubai,2025-12-28,Call Center,Premium
CUST_01518,Holly Smith,Dubai,2025-05-01,Web,Regular
CUST_01519,Jennifer Mills,Dubai,2025-12-11,Call Center,Regular
CUST_01520,James Neal,Sharjah,2025-02-04,Web,Regular
CUST_01521,Stephanie Jackson,Abu Dhabi,2025-04-08,Call Center,Regular
CUST_01522,Gina Larson,Dubai,2025-03-29,App,Regular
CUST_01523,Ryan Hardy,Ajman,2025-08-24,App,Regular
CUST_01524,Pamela Wheeler,Dubai,2025-06-12,Call Center,Regular
CUST_01525,Melvin Clements,Dubai,2025-04-05,App,Regular
CUST_01526,Brittany Gibson,Sharjah,2025-08-12,Web,Regular
CUST_01527,Jonathan Fuller,Ajman,2025-02-15,App,Regular
CUST_01528,Oscar Greer,Dubai,2025-01-29,Call Center,Regular
CUST_01529,Valerie Reyes,Dubai,2025-06-06,App,Premium
CUST_01530,Marco Davis,Abu Dhabi,2025-11-26,Call Center,Regular
CUST_01531,Kelly Vasquez,Sharjah,2025-01-06,App,Premium
CUST_01532,Matthew Henry,ajman,2025-08-04,Web,Regular
CUST_01533,Rhonda Fernandez,Ras Al Khaimah,2025-04-30,Referral,Regular
CUST_01534,Amanda Jordan,sharjah,2025-11-11,App,Regular
CUST_01535,Ernest Bennett,Abu Dhabi,2025-12-03,App,Regular
CUST_01536,Christopher Hopkins,SHJ,2025-02-01,App,Regular
CUST_01537,Carly Jordan,SHJ,2025-09-04,App,Regular
CUST_01538,Katherine Rodriguez,Sharjah,2025-09-28,Call Center,Regular
CUST_01539,Melissa Armstrong,Ajman,2025-11-25,Web,VIP
CUST_01540,Brooke Brown,Dubai,2025-04-17,Referral,Regular
CUST_01541,Wesley Jensen MD,Sharjah,2025-02-12,Referral,Regular
CUST_01542,Alfred Williams,Ajman,2025-12-27,Referral,Regular
CUST_01543,Patrick Johnson,Abu Dhabi,2025-05-16,Web,Regular
CUST_01544,Jeffrey Braun,Dubai,2025-12-03,App,Regular
CUST_01545,Matthew Wright,Dubai,2025-11-10,App,Regular
CUST_01546,Susan Jones,Abu Dhabi,2025-03-28,Call Center,Regular
CUST_01547,Christopher Ryan,Dubai,2025-04-21,Web,Premium
CUST_01548,Scott Bradley,Abu Dhabi,2025-03-13,Referral,Premium
CUST_01549,Michael Chapman,Dubai,2025-06-22,App,Regular
CUST_01550,James Armstrong,Dubai,2025-10-31,Web,Regular
CUST_01551,Michael Rogers,Dxb,2025-03-30,Web,Regular
CUST_01552,Elijah Montes,Dubai,2025-02-22,App,Regular
